Subject,Session,epoch,epoch_size,Aperture,Boredom,Clarity,Conflict,Dereification,Wakefulness,Emotion,Effort,Stability,MetaAwareness,ObjectOrientation,Source
2743_HuaianKoi,609543_TET,3,20,0.3267036261688271,0.23910388004399197,0.7734349332735064,0.2495941920023103,0.3154661923357874,0.650960035150484,0.4054184548842915,0.1978451831334794,0.7988061169101016,0.42932859369235715,0.8587083603840332,0.5775631082971423
2743_HuaianKoi,609543_TET,4,20,0.3933447841499976,0.1601264146084161,0.9163595670061561,0.3522324603355592,0.6687323831952114,0.7772726484105327,0.5832268777000289,0.23523577482581143,0.7675066171701007,0.6477924842903223,0.9096617142687414,0.27180607288818975
2743_HuaianKoi,609543_TET,5,20,0.37247379934768426,0.37766109133665837,0.8443088338254524,0.22749129771367302,0.6538232798160469,0.8833442807864431,0.42563068536201987,0.32204669391723595,0.7362875841318159,0.6963440668388821,0.8280335896841999,0.3376591152625155
2743_HuaianKoi,609543_TET,6,1,0.4662610056322658,0.3587630625807791,0.8322816538224307,0.1946884389049352,0.6324716110443948,0.7972356216662094,0.4132808531595364,0.2548956374010844,0.7306600289567443,0.7300014846571566,0.7907824521732724,0.3458476994772202
2743_HuaianKoi,642610_TET,1,20,0.46879486886937183,0.19371487010919647,0.25159814287766985,0.47835484092026925,0.25467366855881324,0.3256874178969433,0.1997969293255678,0.44612649756318207,0.31893118263628595,0.3464466750233272,0.3508398043203846,0.5424131459040822
2743_HuaianKoi,642610_TET,2,20,0.38681561168481304,0.15929300732300855,0.4185047674674123,0.29824233750074636,0.19911268114760966,0.47826850062673215,0.19177900423061484,0.34427745117812303,0.437789285929225,0.46788686706109156,0.3798162114121787,0.3654539750273803
2743_HuaianKoi,642610_TET,3,20,0.4419220104075309,0.17459674217759075,0.5140234553142341,0.27854374194850784,0.23460911495071107,0.5981422898055202,0.2344805321903622,0.40186128488300465,0.4766712901738807,0.4271028831443081,0.6009565902322076,0.3448281187237055
2743_HuaianKoi,642610_TET,4,20,0.48660006394714034,0.18310079974014587,0.4480592724907253,0.27300844643685723,0.4014817473359205,0.630974541630897,0.38245304935164426,0.5077494735765569,0.71368472797499,0.4148923229841265,0.6026001280048316,0.39174501077446533
2743_HuaianKoi,642610_TET,5,20,0.3140055464173624,0.21383033615890862,0.6059046926964753,0.19355954661271993,0.589679146162478,0.7327869811821998,0.47974471278563835,0.2860990573509282,0.8117057341521136,0.5280611864932026,0.7219677133726623,0.26629571610191777
2743_HuaianKoi,642610_TET,6,1,0.3146568015913137,0.1576564862751662,0.773918435784323,0.1548800657365114,0.6264176214809734,0.7645394435409778,0.5399506220270093,0.2187795652810621,0.8752775386123591,0.5653273475765204,0.7789802039915762,0.2520568193545481
2743_HuaianKoi,657871_TET,1,20,0.49385984998424093,0.1851562041700528,0.1935682512886528,0.6131609398175706,0.13427661445410682,0.5134386042000039,0.13455435957447964,0.5996943708550635,0.16615462637048178,0.22135573972129885,0.2827923227828736,0.75455537031008
2743_HuaianKoi,657871_TET,2,20,0.16860133465881047,0.31933839255449914,0.5930087259571157,0.2635615391615422,0.09374530611541579,0.6665814207118046,0.37825662044551656,0.329011691740318,0.16622723939123463,0.4528913788831492,0.5566966751391293,0.6016172376837933
2743_HuaianKoi,657871_TET,3,20,0.39739774443611614,0.4248341628533878,0.7416614045622756,0.5058308786451626,0.3030183611862628,0.7012654082391896,0.5644636037033325,0.32064941667667024,0.5767279358142311,0.41369240998372636,0.6281616121583394,0.2546076300291734
2743_HuaianKoi,657871_TET,4,20,0.5710094733129316,0.17523275144011058,0.6484295044548756,0.32056071492382887,0.44702124083855815,0.8182901957431301,0.26309950897530887,0.41328539934408176,0.4608184343452567,0.47096672224399266,0.7355394163332112,0.3815878408490227
2743_HuaianKoi,657871_TET,5,20,0.3240055752137839,0.3025807467757292,0.72925735358937,0.21151970477883072,0.638102060780977,0.815787501121845,0.22314921788134626,0.3693944998769928,0.5435401745344735,0.7472932478607224,0.8832146720776579,0.2753919213365051
2743_HuaianKoi,657871_TET,6,1,0.1527968227696088,0.1713058172493418,0.8971061504448763,0.175775759288818,0.795780588120669,0.9140084455282113,0.1608196577386839,0.2081770444794841,0.82687239364107,0.7593096044492035,0.91004075173219,0.1201079340543661
2743_HuaianKoi,614143_TET,1,20,0.6255860842565159,0.43381499732135226,0.23996754452799712,0.3122390731829147,0.25961248419157346,0.3484501010298528,0.22613230647416804,0.6132056036639322,0.2530395094788559,0.25325680034748815,0.35215041170368966,0.7022583685421913
2743_HuaianKoi,614143_TET,2,20,0.5320983155209414,0.47890262821394397,0.5313898987173311,0.5653402344989752,0.31353574582228455,0.554790029248992,0.2633972698793955,0.5255672542514968,0.29907427348634563,0.2583108583761437,0.5847376707904797,0.5130844909242349
2743_HuaianKoi,614143_TET,3,20,0.5720476031479762,0.6223602333898379,0.4173146904757365,0.5327305246970868,0.40803625329384846,0.5646909944991299,0.47000025271166723,0.624333858560104,0.5167542731116657,0.38727117681100154,0.5385122538540535,0.4066929545184121
2743_HuaianKoi,614143_TET,4,20,0.6495769917746772,0.6559708977135197,0.4952905226399422,0.6804137725050666,0.6935281327099019,0.48541065406939127,0.6925197962897252,0.6356772793388873,0.4431574276865719,0.5032132756295055,0.5948377024480225,0.3597857027732839
2743_HuaianKoi,614143_TET,5,20,0.606002648027724,0.703338633471163,0.6698929750560646,0.5630675012406015,0.635492012190865,0.5486924730737075,0.7175163128114439,0.5616227857140872,0.6259479167197124,0.505168274809351,0.49191696670341134,0.38387435475267895
2743_HuaianKoi,614143_TET,6,1,0.6117797852651224,0.6699369311854172,0.548382530430435,0.5115011523192755,0.5986265879454002,0.5227612756956639,0.7303309109572131,0.6489618587089957,0.6840599829557855,0.5612307338011766,0.500319252076651,0.4372780700336448
2743_HuaianKoi,633517_TET,1,20,0.6136822143762455,0.21846205552384795,0.3116556909399556,0.4947687079516593,0.22213444513256725,0.3160035670350017,0.3794433338664037,0.675232282306482,0.2590037597054738,0.31454226360449683,0.26213010724636343,0.6950896322383636
2743_HuaianKoi,633517_TET,2,20,0.46047135591311983,0.20487402408063118,0.4965034167174721,0.3692237881396252,0.2447899477863172,0.5089744594627882,0.4061999531175419,0.5931605426257471,0.2585493961246836,0.53584670007604,0.4311419795575575,0.43306949235880043
2743_HuaianKoi,633517_TET,3,20,0.30112130195113324,0.1957275238513572,0.5755901325591679,0.2719238393224917,0.3145812038835907,0.6134488511515754,0.3465717205711714,0.5056340825097393,0.5041626114559865,0.5685581912425937,0.5605409836780794,0.4426396228427486
2743_HuaianKoi,633517_TET,4,20,0.6293392724648005,0.16865832344791318,0.5167701722761133,0.474270347294813,0.48473927069914247,0.6296098164442535,0.4527086972591129,0.6172372735557159,0.3792714773759153,0.4032788822376657,0.5725394986880075,0.7446196304397044
2743_HuaianKoi,633517_TET,5,20,0.5864034755037193,0.14025624583128332,0.6948878771890138,0.4915177870675452,0.6248132908355746,0.734523795661996,0.33657296918178436,0.4916010447947256,0.7504554964515726,0.5280712483279439,0.6699510723457093,0.5061447705025737
2743_HuaianKoi,633517_TET,6,1,0.4665106016699245,0.1313330301743784,0.7974561866825078,0.402685863891595,0.6271579512721192,0.7931368018070634,0.2688907581588375,0.3041877196190118,0.812534045885663,0.5971865750351472,0.717088049170849,0.3861071414518119
2743_HuaianKoi,607462_TET,1,20,0.814674008236374,0.49293122165664505,0.3139011390436968,0.5337725509391997,0.23293377190430223,0.689519201857406,0.3341421044300214,0.7756426005007889,0.44429080491857464,0.276276144192575,0.26464284118212,0.8594392744542887
2743_HuaianKoi,607462_TET,2,20,0.6640588909458489,0.4986067923361167,0.43082147059935955,0.4722933298141682,0.290035773082487,0.6840837267234693,0.37191917598797847,0.7191631901112376,0.47255682234283236,0.335614262223079,0.27041961626586564,0.811182302501417
2743_HuaianKoi,607462_TET,3,20,0.5844984809273628,0.5085595649665775,0.619998849043412,0.4517104516229291,0.4953598032722121,0.6852918038034701,0.5356267353366484,0.6543682403092912,0.6305639724540046,0.4666430967526414,0.26163655340367714,0.7600993673692267
2743_HuaianKoi,607462_TET,4,20,0.5716298578522012,0.4486868318939151,0.6126386459595364,0.5121445952618799,0.4733779582799711,0.6713741806717268,0.6286455722822846,0.5047447261098896,0.6830803749091428,0.43113315687756204,0.2730134236088505,0.566799198423358
2743_HuaianKoi,607462_TET,5,20,0.5777368674350557,0.39026318729568743,0.5140780877877666,0.4806345695558595,0.33216607118603775,0.6694023684691658,0.48707114842254146,0.588138335806603,0.5656838748845164,0.37080396613574507,0.26807959946255167,0.4772171880505808
2743_HuaianKoi,607462_TET,6,1,0.5964955344570995,0.3888459410540464,0.5073397755421496,0.5231772276614349,0.2724062476550885,0.6881193426985485,0.4588861218336948,0.5059470663078377,0.5721358046964462,0.3779179709362373,0.2695817114624469,0.4364651254130806
2743_HuaianKoi,608457_TET,1,20,0.6718764492437537,0.7090092542100724,0.31064445309380434,0.3701577231369918,0.26844240063096486,0.45901257906555204,0.595284515639692,0.7105787100624086,0.3569251925272797,0.45569207857818766,0.3053817596337628,0.8141173507688938
2743_HuaianKoi,608457_TET,2,20,0.5942193603397057,0.5852802518176639,0.40155490170942576,0.47281238943512366,0.3219823526134746,0.5508166854266446,0.5923689104742349,0.589573653191152,0.5583233461538295,0.5603084633095784,0.3777947598317201,0.7060412175919024
2743_HuaianKoi,608457_TET,3,20,0.5491810509530979,0.5066506455150868,0.5176926440518781,0.5272077262553554,0.40679587481820845,0.7050271684063812,0.45547550606586,0.5143774461021037,0.6470901289518506,0.6452451350068251,0.5399482259499131,0.6107638808923729
2743_HuaianKoi,608457_TET,4,20,0.45697345736052875,0.3827468150839084,0.6802336151781644,0.45134718785597566,0.6445288336261042,0.7810574591708894,0.3032151739716181,0.44425229354674844,0.6112350611465802,0.7652229374006841,0.7425266214115214,0.4624205597166518
2743_HuaianKoi,608457_TET,5,20,0.3984498900529925,0.3634847671969249,0.7448778066656716,0.46841675642247765,0.7775645570503766,0.7906975955778883,0.2488004365896011,0.38080132494821106,0.6867254657458626,0.7830950538795004,0.7805653045788352,0.37309663941543253
2743_HuaianKoi,608457_TET,6,1,0.3889782400359328,0.3675424784157744,0.7435013126131168,0.4216973744026402,0.7941407933888359,0.752983726548181,0.243496011502389,0.4194754841489241,0.6679438183337566,0.781736850079811,0.7808067309920657,0.3387612995473625
2743_HuaianKoi,580016_TET,1,20,0.8072884994090822,0.2154526510055812,0.206485490680986,0.1699074552187308,0.10591241174653068,0.3907276788490763,0.19545871989292785,0.6952942399078388,0.5420579422348151,0.22968214736723108,0.19489052502133766,0.9369052812919751
2743_HuaianKoi,580016_TET,2,20,0.5623313557535802,0.212193995301979,0.2693477346336886,0.17112436858832594,0.1635473691026104,0.6691609014255464,0.2164602321039429,0.4648594055173878,0.7930479091209626,0.3429348073065127,0.5750084264442982,0.6518959767445897
2743_HuaianKoi,580016_TET,3,20,0.34615528116693767,0.203546693684645,0.41346832240970033,0.25069994302338466,0.4680082614260064,0.8219966574521621,0.33381570028441426,0.2590172986447127,0.704056364625804,0.5288605348499653,0.784678297448971,0.24816222352274778
2743_HuaianKoi,580016_TET,4,20,0.2222823955804228,0.20133561635738376,0.7961307326868606,0.18828171468035837,0.6003012575229717,0.8481261158427827,0.22298975621446107,0.20426944944038877,0.801918219483125,0.629423321973577,0.8113876012249808,0.21008240817309312
2743_HuaianKoi,580016_TET,5,20,0.2096393933304504,0.1877756125850789,0.8023009857966639,0.23292340056540878,0.5918419809979927,0.8151709532815907,0.3084436614577966,0.22941665545848008,0.703996668928855,0.7709322034326982,0.8097580057838417,0.17031632733641353
2743_HuaianKoi,580016_TET,6,1,0.2114761142924228,0.1852178247765045,0.8085847541690387,0.2173590519159371,0.5925559244509433,0.8932757934750571,0.2101130443640669,0.2316617261883461,0.8120104353160291,0.7936860874176609,0.931330188881388,0.2121569531434845
2743_HuaianKoi,647866_TET,1,20,0.6695358318626441,0.1677009517600377,0.20635354168493328,0.5086481868473521,0.24207626054533446,0.2921338046307312,0.3310402777593237,0.4821810935837143,0.31539564608807563,0.3308668572654984,0.3398751319020811,0.6510014319421258
2743_HuaianKoi,647866_TET,2,20,0.41444301980890585,0.11554783121860171,0.25798281407168444,0.26271997923256607,0.19034491513221502,0.5799509914529773,0.44143320240101735,0.42243850695029633,0.3320942464303961,0.5074611206317627,0.39266915048547796,0.5038170451123178
2743_HuaianKoi,647866_TET,3,20,0.34944513180351955,0.1393695284274316,0.21141201579692298,0.2962703251823458,0.2179496668755327,0.6489838827278147,0.43515646203633596,0.49240354412701876,0.37697144978818276,0.45673308431021703,0.5692023917306412,0.5146154567660551
2743_HuaianKoi,647866_TET,4,20,0.48014713302199175,0.14262598395399964,0.4529684058585405,0.23770159229667837,0.46934913910839543,0.6643041006718042,0.3907551617400834,0.43796206753877626,0.5101538604534903,0.5441805686642496,0.5929689012505795,0.36735923019673505
2743_HuaianKoi,647866_TET,5,20,0.3866816980482728,0.12698385064244766,0.6193998717734426,0.1675287273095763,0.5132327362760687,0.6615324313315631,0.34979141278882686,0.29058260220561427,0.6299259155027859,0.679362989337027,0.6099547855260419,0.3668876504885901
2743_HuaianKoi,647866_TET,6,1,0.2932094472689403,0.1114640098135405,0.7028906437636676,0.1475627438884608,0.6693295889738317,0.7438295541965432,0.3425082537226435,0.2218130410748472,0.7219106286726266,0.75044138358917,0.7122877906293267,0.1036323757905044
2743_HuaianKoi,587419_TET,1,20,0.7882337573879795,0.22919513315564047,0.2052048424445791,0.513844305617886,0.26914162805341213,0.3311246225958583,0.2222432506897621,0.7176346616656653,0.309847448982011,0.2166179758205531,0.17485411912517657,0.7787011715466046
2743_HuaianKoi,587419_TET,2,20,0.6923158475383897,0.2341431644543619,0.41325672539092206,0.43327278949126563,0.3877500783287907,0.5683116980641266,0.30237962457802314,0.6112181816060738,0.5303299131546344,0.29236098886058126,0.2344632310216737,0.6613613813186301
2743_HuaianKoi,587419_TET,3,20,0.5870752264713814,0.2408858057337087,0.5635563153886067,0.3541394157075345,0.5147480324040923,0.7185528532337171,0.37079700858892306,0.5078013139151002,0.6097486254653154,0.45701416144455215,0.3830865238911569,0.5301772213769558
2743_HuaianKoi,587419_TET,4,20,0.5057684995755881,0.22407004299670513,0.5422782335475999,0.27650666817882424,0.5488649820991717,0.7034857404088688,0.3496673830479917,0.41061979750413513,0.7108634963825177,0.5693812696978942,0.5626059061602703,0.3842419260081634
2743_HuaianKoi,587419_TET,5,20,0.38913899343713804,0.21440561136469016,0.6742387295503571,0.2167158486723232,0.49636485559684307,0.7679131936654029,0.30755144511288496,0.3040759958820158,0.7417273541282421,0.6455739899043358,0.6791110344507264,0.2378278496649564
2743_HuaianKoi,587419_TET,6,1,0.325377431965953,0.192704802332299,0.6970389672843569,0.1756136403092345,0.447718183790379,0.7807405344515251,0.2856591808684922,0.2453625471092172,0.8142940127236877,0.7078800143435979,0.721754746482642,0.1665330267025536
2743_HuaianKoi,626176_TET,1,20,0.5549109083027385,0.21303860288073523,0.4080405346314677,0.4348075305318374,0.3606815863670813,0.41744138913672807,0.36775672426883166,0.5357416840706686,0.35442368042301764,0.2830625133943973,0.3588248056188464,0.6349257205817518
2743_HuaianKoi,626176_TET,2,20,0.46661661743910654,0.19754961420361764,0.5778945602721424,0.38911344076503795,0.4691454474862198,0.5637588581919166,0.41079430508910814,0.4426345152245251,0.516006788913494,0.5042245839636077,0.5408322318628034,0.5516751348974365
2743_HuaianKoi,626176_TET,3,20,0.4001742356497296,0.18074658323690795,0.6718910806458173,0.3031967565557254,0.5217160704295891,0.7239801477399519,0.49648391943688297,0.4406376881801982,0.6956199476976999,0.5585133880037746,0.7594102461371857,0.5276110700693571
2743_HuaianKoi,626176_TET,4,20,0.5485884612823659,0.17359946640552631,0.5534358636793454,0.4311945194051986,0.4914078088312007,0.6374671182846641,0.694383463038228,0.49510329963061456,0.6578753809949165,0.6941776292984446,0.7989123255183612,0.6016352688533985
2743_HuaianKoi,626176_TET,5,20,0.45200005686421474,0.1858297076909357,0.561897579042283,0.40559362296069496,0.5730982866740902,0.7044971846515282,0.7499905747536573,0.29370215924407284,0.7436548374828691,0.6985019248808761,0.7508248681019621,0.4999217437737995
2743_HuaianKoi,626176_TET,6,1,0.4821089693107599,0.3152132383464112,0.5761023046978272,0.33706835178833,0.5496077413478695,0.7098660743672923,0.7186279289911096,0.2740117229813357,0.7317265670913518,0.6663842860489688,0.767566503203757,0.3787224151155203
2743_HuaianKoi,649894_TET,1,20,0.46000840853992997,0.140230848076477,0.16130587933953555,0.6657372504917871,0.16646844459375107,0.5939542405208218,0.2331614715489935,0.6869472041115315,0.29360173608039597,0.20652484749467762,0.26328004976028996,0.5687037349051942
2743_HuaianKoi,649894_TET,2,20,0.535039915859591,0.10768349524143936,0.24740213328544597,0.6477889387771076,0.12580523467442575,0.6735833023385667,0.41915789139808207,0.7667054889695979,0.25455346703418913,0.3606591462530335,0.31183252329241223,0.5759059114908196
2743_HuaianKoi,649894_TET,3,20,0.6431767316882944,0.14399425324867315,0.3808126910352678,0.5589513188221201,0.2083276448741247,0.7824189278491378,0.2899404947896119,0.6585314197649352,0.4434169324174893,0.1519028838932232,0.504739662448504,0.4876586151834169
2743_HuaianKoi,649894_TET,4,20,0.5874666845188765,0.16474418733132662,0.6118033154575235,0.4701303422755922,0.39594134400421727,0.8033428533613594,0.27823424503384125,0.5377001959656752,0.35743113487600464,0.3597883760589029,0.6934642836940857,0.4789238038923577
2743_HuaianKoi,649894_TET,5,20,0.37441264046484524,0.07372526068075115,0.8615315620744102,0.13279135170939646,0.6276940915109058,0.8089606225625305,0.26964857259330666,0.3559487270247368,0.8242642075127578,0.412333815368955,0.7894838826007267,0.42277043528599323
2743_HuaianKoi,649894_TET,6,1,0.2392567515513284,0.0349181376951904,0.9384573865541262,0.0447136011075258,0.7342020460560311,0.8268781299939205,0.1993986213003091,0.3158161502495219,0.8918335989705003,0.4391215965540064,0.8218075416726311,0.3370787745145472
2743_HuaianKoi,589853_TET,1,20,0.7319610053757142,0.20838167460811302,0.276022490525255,0.24929702571755818,0.3175429037920513,0.4409345848959719,0.1858879815320686,0.6026501797388192,0.20755857885738882,0.4044474290935006,0.48391618950651444,0.7672423923480622
2743_HuaianKoi,589853_TET,2,20,0.7235161707577867,0.21733063110792564,0.44568178822183324,0.2948440598703108,0.32517651271386566,0.5029311546898115,0.1915608523824219,0.5182755306918605,0.39031981211339645,0.6066062467734753,0.6747950262288558,0.6677430078908777
2743_HuaianKoi,589853_TET,3,20,0.6772350168321399,0.1906003526223946,0.5783029613560741,0.3466795748443456,0.3258475568814205,0.5425997998537568,0.21584561130957983,0.4362129646215416,0.6485535665616793,0.7054936866766326,0.7309310266864134,0.5793594543087961
2743_HuaianKoi,589853_TET,4,20,0.6011898623246275,0.14980188297571825,0.754087616357653,0.32182601457570886,0.33031765818270026,0.5253112902665403,0.18081041905490042,0.3654340730982998,0.7509229239012939,0.7249129088161965,0.7097688287077552,0.4882116422243657
2743_HuaianKoi,589853_TET,5,20,0.49080803302435044,0.1166715267904308,0.7359708542426076,0.2832001460348174,0.3372348617712391,0.4852986774895398,0.16780981502749026,0.33278505507590583,0.7903802874962449,0.7310014684888457,0.6902549534846754,0.39487091286282605
2743_HuaianKoi,589853_TET,6,1,0.4069151853667386,0.0996123867210604,0.692473330504239,0.2412608366707247,0.3438539218216785,0.4621304293639982,0.1827334999176604,0.3308763038198797,0.8146794693069,0.7084299056884923,0.7016349316273514,0.3631027840530195
2743_HuaianKoi,601417_TET,1,20,0.6891316528379327,0.34373007652118004,0.30911180538244504,0.5284803374669144,0.4408522579319471,0.24440743328120065,0.5894076701581639,0.6572707013714456,0.4559130280815723,0.41861419519695336,0.3708585377287411,0.6758895419435447
2743_HuaianKoi,601417_TET,2,20,0.6005447615233774,0.33022401290751147,0.5196119934464637,0.4542635570462813,0.6259795044294691,0.46735038588710553,0.4692544419147272,0.5551630713357077,0.6705098435226479,0.5928789341699887,0.574516640560611,0.5535080267215263
2743_HuaianKoi,601417_TET,3,20,0.5381491598146588,0.3166767866839114,0.6235232502070734,0.3838522062287486,0.7070697820961943,0.7016209888880333,0.3381225989310466,0.4759164752050699,0.7135912457386265,0.6589975662771896,0.7280018682401821,0.44683647485185274
2743_HuaianKoi,601417_TET,4,20,0.5048833718301176,0.3557812549802138,0.6474542204915716,0.3333175138469831,0.6226673935459273,0.7267097500654464,0.3101412978654751,0.4039411616898578,0.7055341609535257,0.69230390132178,0.788496912653313,0.36604467033955806
2743_HuaianKoi,601417_TET,5,20,0.4915132721103291,0.332576843814452,0.6640572603061761,0.3201223084034269,0.6505269399564174,0.6948099989326025,0.3113470736438447,0.3460012751340688,0.7224952146080952,0.708085526895976,0.8066599504063875,0.31544048155427873
2743_HuaianKoi,601417_TET,6,1,0.4949706651123226,0.2921624593200121,0.6845158194718254,0.3133466426588605,0.6551335923827675,0.7733507142202816,0.3062000750972465,0.3307337624039429,0.6881690939400031,0.7222508147009952,0.8160005965082454,0.3019537568085094
2743_HuaianKoi,637955_TET,1,20,0.719720376543047,0.18451917751753183,0.3008976550270785,0.22891554114868762,0.2149577680535914,0.4830534847330288,0.33399495662235335,0.698090398095086,0.3544261452233488,0.29447394825202644,0.24852729893298053,0.40473589486280714
2743_HuaianKoi,637955_TET,2,20,0.7500868536806173,0.1730943528365651,0.5084361132386227,0.41692402219044605,0.3178420615229141,0.3910299746251885,0.5505858459764451,0.6917880503230036,0.42533883688208984,0.45310046398318604,0.39154846004096366,0.40468953878696945
2743_HuaianKoi,637955_TET,3,20,0.6701041085223232,0.30897225298941,0.4126083382889352,0.5063510514764825,0.37042339325352247,0.429500610820726,0.4989873416692892,0.7312542070688834,0.32709206116360134,0.4460956144775278,0.40683706609019304,0.4583100344690768
2743_HuaianKoi,637955_TET,4,20,0.7869140748617054,0.24583743272610445,0.35204462947131476,0.3688343620093467,0.27288528674179413,0.578946880960928,0.5827279100386789,0.7134257479363776,0.4246349686607987,0.4065988660338132,0.4212060696913401,0.3990259632277138
2743_HuaianKoi,637955_TET,5,20,0.734973686017978,0.3218747454519001,0.41378648237125254,0.43338096986843855,0.33497937092320856,0.41338202859672357,0.46988953590479454,0.7094196882712586,0.4214194112954036,0.4950467961842871,0.4673877754297746,0.5051787241712141
2743_HuaianKoi,637955_TET,6,1,0.7433177394899948,0.2661332493676539,0.4093428886117168,0.4109299047946551,0.363927244315022,0.4312902959142355,0.4895699553731164,0.7851965826022358,0.4737866115817611,0.4984954640867653,0.4841395001688635,0.4890214069233856
2743_HuaianKoi,652015_TET,1,20,0.38565833976146613,0.23242291088069106,0.5291809841267122,0.554314394926389,0.22731407442024415,0.6706675258111735,0.21971281704069176,0.4412791222947253,0.5245834005337717,0.3314438962169868,0.4699619762485895,0.6485450766444123
2743_HuaianKoi,652015_TET,2,20,0.38595329968174574,0.1586235150008835,0.7043328915475202,0.4294149440411362,0.3308641419905554,0.7559861916043022,0.278535534689017,0.3613670807015256,0.7656068459498433,0.28086978242379773,0.5257227146242373,0.6462381666280576
2743_HuaianKoi,652015_TET,3,20,0.5503584141255519,0.1146798587872433,0.6953076590232332,0.40369323199920687,0.3184820734223952,0.8029715799637737,0.43141310491110624,0.4264513516938836,0.6781537672702134,0.40629237983207955,0.5916962250666665,0.5805098347700752
2743_HuaianKoi,652015_TET,4,20,0.6843637088241594,0.21985487709579762,0.6299012749898123,0.43407677496651836,0.3294541969653365,0.7899019649345399,0.2683164960262848,0.4930655125822804,0.6867031215908428,0.5596506191772043,0.6248681861143116,0.6166915925001866
2743_HuaianKoi,652015_TET,5,20,0.6189080881248596,0.11534168239978002,0.8537753708796909,0.23454414909945398,0.44481838416983494,0.7909233462928504,0.15785802078054573,0.2808198443479101,0.8353569863520104,0.5971343843453318,0.7009369657739841,0.42879660240238515
2743_HuaianKoi,652015_TET,6,1,0.5678130046361479,0.0557140230526508,0.9237703032252288,0.1211849287182338,0.4697391937547681,0.8569019575072971,0.0946411644318671,0.1141548714481084,0.8405861770053076,0.5653258802415387,0.7114007508602139,0.3070099293292273
2743_HuaianKoi,603668_TET,1,20,0.632294450661898,0.24479518796888627,0.4045049972995923,0.3377085600929349,0.5133677135013482,0.308091334774437,0.05906049839518568,0.7315783972586666,0.7214660575113796,0.6912357999218309,0.40603055675343136,0.6886422977603374
2743_HuaianKoi,603668_TET,2,20,0.4892379510095834,0.20522239285568306,0.3940039098192988,0.3281259083243855,0.5104403612662473,0.48986747280158405,0.06737577503937357,0.5660606052672912,0.5978724223548582,0.6967453160725448,0.5980175932748157,0.5796468159577968
2743_HuaianKoi,603668_TET,3,20,0.48510162634762566,0.15498015071752358,0.2829610341146613,0.3451907518986384,0.5149757385590401,0.6040600425339988,0.08062500174168886,0.5355732729479914,0.5388317741058285,0.704786768750391,0.5276731805737646,0.6099742727096202
2743_HuaianKoi,603668_TET,4,20,0.4850947070242744,0.10831656607037299,0.3762041446598247,0.6530686323021236,0.5276886809393165,0.6970228283698285,0.0852473750812775,0.4803408020822707,0.6547415728524493,0.7053582021346314,0.5868916312784431,0.5954789885011986
2743_HuaianKoi,603668_TET,5,20,0.4802554742346268,0.12074904587945876,0.3880192006248074,0.5139797266950591,0.5292459916688962,0.7888833118914194,0.08209544594711235,0.46231370956327733,0.6881793591249707,0.6978441998117066,0.7438774338373768,0.5669505620598965
2743_HuaianKoi,603668_TET,6,1,0.5326088776078419,0.1133699083812189,0.3815153507755034,0.4196751190801444,0.5285355298354123,0.7909345589221624,0.1021774083338262,0.4717249561633737,0.6989820160176934,0.7002588591515732,0.7437478384109432,0.5558181608726918
2743_HuaianKoi,650967_TET,1,20,0.3729944802474591,0.08958690023709082,0.3580515986913332,0.490649372260713,0.1859403134604492,0.4711599524040551,0.15262875815140525,0.655105943781186,0.2867787737407837,0.2688100001228877,0.3496369396277056,0.6733558685927044
2743_HuaianKoi,650967_TET,2,20,0.401895150265324,0.10699861661712004,0.47792382214863105,0.42017600532223964,0.1429417739509074,0.6293455916276323,0.14618189294432812,0.6756801867201501,0.4470491663325329,0.2267450047337815,0.5693917017585239,0.8021626935641523
2743_HuaianKoi,650967_TET,3,20,0.5712265376280047,0.09304895406620368,0.46937636915928793,0.5179288760668508,0.11569645360207619,0.6698400577606785,0.2079769066686789,0.619240219662486,0.47834850155405606,0.3369210091932745,0.6905783321355892,0.7714994158101398
2743_HuaianKoi,650967_TET,4,20,0.5243079943157662,0.06510212236836102,0.6189834304590301,0.402452456110843,0.23742457150384447,0.7898504026915691,0.2758694548563306,0.3770636609219905,0.5543865090864138,0.4435241012783302,0.7198446185369821,0.45908922149600306
2743_HuaianKoi,650967_TET,5,20,0.3665952304916357,0.1146756239688677,0.7077460344406094,0.16692763225599566,0.5824511508585754,0.8179388697726517,0.15694772347927796,0.26931259238733823,0.7639923865351994,0.5987663255519851,0.7919569374076192,0.1427700205335855
2743_HuaianKoi,650967_TET,6,1,0.2161757772186964,0.105768924303555,0.7410803172679078,0.041253374602441,0.7107989567185032,0.8540250693047343,0.1269994670363656,0.2216234700004177,0.8544474975686268,0.6667050780343329,0.8170067763009636,0.0901232430198158
2743_HuaianKoi,652964_TET,1,20,0.5073720882057564,0.1701021791424515,0.5133197585501634,0.6791160095111206,0.1805149388032633,0.3158878065766007,0.14228545064274337,0.5008033554501241,0.2964845967010455,0.21586681622450365,0.31116105648253745,0.6290466155772989
2743_HuaianKoi,652964_TET,2,20,0.6685032061581926,0.14052146025576023,0.6726688751298691,0.3065589299531444,0.1522667302537581,0.6013800012761538,0.10934060638405003,0.3011308434342784,0.6552479101262315,0.4677175843806839,0.6676801314894591,0.4244025608774381
