Subject,Session,epoch,epoch_size,Aperture,Boredom,Clarity,Conflict,Dereification,Wakefulness,Emotion,Effort,Stability,MetaAwareness,ObjectOrientation,Source,Med_type
1867_BucharestTrout,901165_TET,8,7,0.4319211435891404,0.2475872983510777,0.6230718568466767,0.3089212126241968,0.1900388165260951,0.5729621066580844,0.4294755747953524,0.2448770675771145,0.705870777783202,0.4951634129708961,0.1778955527054391,0.214801923460552,Breath
1867_BucharestTrout,901165_TET,9,7,0.432668824376586,0.2703650005860067,0.7105377517364209,0.3290886589042223,0.1743396706092825,0.5542074256879429,0.4580840598362537,0.2417890851385723,0.7129850129929952,0.5671083920148141,0.1680156894427764,0.2720179785953095,Breath
1867_BucharestTrout,901165_TET,10,7,0.4393158077413045,0.2331102745556677,0.778135788318271,0.3033968938772043,0.1948042146763572,0.5383523986073564,0.5276677976656434,0.2191389616203805,0.7046868456522822,0.6079135159257688,0.1372612477255285,0.2901321865331851,Breath
1867_BucharestTrout,901165_TET,11,7,0.419290729739821,0.2126345496553154,0.7896943014963674,0.2501667716328396,0.2167633568923917,0.484552146363942,0.5959991412529074,0.1918127816870925,0.7068395103901383,0.6228630191255738,0.1127256725490244,0.2850600195946989,Breath
1867_BucharestTrout,901165_TET,12,7,0.3888091631670292,0.2200529327837839,0.762093905490965,0.1878538629560227,0.2353597299092544,0.4147056071823851,0.5644151764973213,0.2030972242820878,0.6909189731826396,0.6060403900923917,0.1150494890449757,0.2732683298114552,Breath
1867_BucharestTrout,901165_TET,13,7,0.3616388568968059,0.2411671481656226,0.7129624382429044,0.1827953863063813,0.1854047092623972,0.3963724385399828,0.5020312432475731,0.220254628859941,0.6091835360755009,0.5898178386501343,0.1216171605520249,0.2947592324087735,Breath
1867_BucharestTrout,901165_TET,14,7,0.3341436425328108,0.2379037625919205,0.6494500079032651,0.1773896071379447,0.215157798609059,0.3762866464095127,0.4710971546302574,0.2267850716357196,0.5613402419105328,0.5747197233173761,0.1077715122381875,0.350675968479731,Breath
1867_BucharestTrout,901165_TET,15,3,0.3163888431046416,0.24983973029569,0.5706082108201961,0.2280929202268193,0.266168198749886,0.3390244080848928,0.4230563716836583,0.2342963009339842,0.5260845995416997,0.453712697436122,0.1045947858308781,0.3601571679571285,Breath
1867_BucharestTrout,901032_TET,1,7,0.7191109450747415,0.2606515997848844,0.3305260312938896,0.3101772692660184,0.5218172121384954,0.6044123296601442,0.2592568021080733,0.3019485591865576,0.7444216579105996,0.5407963215558843,0.2639081159706791,0.2520640638804987,Breath
1867_BucharestTrout,901032_TET,2,7,0.6908691769026235,0.2669338271621918,0.3051436775564553,0.2828526190964752,0.5201533142513712,0.5987835119903925,0.2577932164727519,0.2958565901779383,0.7417390265719781,0.5767951299958177,0.2678991599656057,0.2399276945813164,Breath
1867_BucharestTrout,901032_TET,3,7,0.6507894969613991,0.2621039356988071,0.3047567340652956,0.2758538886081448,0.5149274814595156,0.5806178339946001,0.2728183850195025,0.2954277324535534,0.7397975371491796,0.6092190553831117,0.2680358255127896,0.237032240277127,Breath
1867_BucharestTrout,901032_TET,4,7,0.6134221257154869,0.2548170620657616,0.3208144794556722,0.2855967279250174,0.5136371321785403,0.5408287311494078,0.3088928902076086,0.2939965128704933,0.742335830915709,0.6417296172976769,0.2694159802141155,0.2407488884546038,Breath
1867_BucharestTrout,901032_TET,5,7,0.5892782724643081,0.2458686387784818,0.3512724508211927,0.2965416197726817,0.493395891085972,0.4824218494266497,0.3583550464709653,0.2874019000283768,0.754268798672956,0.6745642654226549,0.2719189645880571,0.2589773339966371,Breath
1867_BucharestTrout,901032_TET,6,7,0.5973392965781974,0.2594748220789364,0.4094005720044664,0.3352387405630223,0.4635513263201781,0.455128411763445,0.3851708797713751,0.2722225862010822,0.7576085243826884,0.689720050518656,0.264091968703771,0.3045237828872654,Breath
1867_BucharestTrout,901032_TET,7,7,0.6462107764535822,0.2926356892701038,0.4700188717752301,0.4022960381861783,0.4498348594859963,0.4811654836960818,0.3950920897739576,0.2502927701260801,0.7540345236265743,0.6939947803107491,0.2577249907606249,0.3586270481661536,Breath
1867_BucharestTrout,901032_TET,8,7,0.5677521083470531,0.2357401720119132,0.5043793788378899,0.4399436061915013,0.4672078582777687,0.509732449921551,0.3750944095738179,0.2322711194978879,0.733257381619503,0.6888244248105446,0.2626679871883158,0.3245658096087359,Breath
1867_BucharestTrout,901032_TET,9,7,0.5082844515559558,0.2105110051578239,0.5065612038669061,0.3655400789747254,0.4970177618551188,0.4873661875647927,0.3781693473658279,0.2210426686320994,0.7116715853077292,0.6811793422708888,0.2671073967731493,0.2672717325559221,Breath
1867_BucharestTrout,901032_TET,10,7,0.4858917118054154,0.2111066510011034,0.4971913328076453,0.2952060158612438,0.5157801439235695,0.4241814962101619,0.4358956328187306,0.212770998418172,0.6963869659243654,0.6808873145082756,0.2501280919942599,0.2605262482500242,Breath
1867_BucharestTrout,901032_TET,11,7,0.4785400463689617,0.2156806826091048,0.5202588417941963,0.2765327269162522,0.5277549301313952,0.4058411101059825,0.5479110105502979,0.197123905843105,0.6981863293062308,0.6826177242089431,0.2397706644766853,0.255732686610041,Breath
1867_BucharestTrout,901032_TET,12,7,0.4862335132647832,0.2261358491893995,0.54393443646012,0.3004738194750564,0.5276141257716636,0.4051109261547979,0.5724927645723917,0.1807760842797298,0.7146175190988354,0.681219191980955,0.2394515881132208,0.2418274859353693,Breath
1867_BucharestTrout,901032_TET,13,7,0.479980984646594,0.2240983101275675,0.5409716650674093,0.274653125244674,0.5077063497725758,0.4074183403478561,0.5278272465826682,0.1645718056877384,0.7065227469392452,0.680559617617348,0.2469656985965726,0.2260701117785029,Breath
1867_BucharestTrout,901032_TET,14,7,0.4777472778294204,0.2262634180858529,0.5244011089179407,0.2869199234435496,0.4827050351005595,0.3868448959355922,0.4982534738138308,0.1531336318035966,0.6739074782416097,0.6743442701952258,0.257132294535594,0.2150783429460556,Breath
1867_BucharestTrout,901032_TET,15,3,0.4675580786976326,0.2232961913875565,0.5311857967656991,0.285194928380777,0.4664387454045968,0.3440087673654124,0.4630070273590398,0.1265197886331575,0.6496353320761264,0.6626193703663864,0.2638764076275532,0.1981578500555436,Breath
1867_BucharestTrout,1278672_TET,1,7,0.4688313859374055,0.4400048922820276,0.5147630528282002,0.3317272821442318,0.429113021011815,0.4380201050003035,0.3523393516454492,0.394571712140606,0.7006300573794638,0.542732270618858,0.3987277523439674,0.3548066502134601,Open Monitoring
1867_BucharestTrout,1278672_TET,2,7,0.4655966896038474,0.4075171979968224,0.5307646959257639,0.3134444451727615,0.4460045737962183,0.4393754854147859,0.3937013647026363,0.3330800606609439,0.6998678666590473,0.5822419374769024,0.4167742353193891,0.3530478370465549,Open Monitoring
1867_BucharestTrout,1278672_TET,3,7,0.4754925844797381,0.3700396893362516,0.5303368863722768,0.3315728967216926,0.4531301961218771,0.4405198888281263,0.4296380371883784,0.2935211757072805,0.7079795887097784,0.6010131206896708,0.4394527317617399,0.3555809712884477,Open Monitoring
1867_BucharestTrout,1278672_TET,4,7,0.4865743753447383,0.3363966668552982,0.5497995774310211,0.3684229703417768,0.4548952472201102,0.4390093427994437,0.4457011101721844,0.270294442459801,0.7215677594000839,0.619792429447641,0.45645271588283,0.3591167887327787,Open Monitoring
1867_BucharestTrout,1278672_TET,5,7,0.4869766358925834,0.3115145148665044,0.6017156058834807,0.4022884917027746,0.4624047547389796,0.4304541138479604,0.4659219091081047,0.2584409493358942,0.719857372544138,0.628320527686749,0.4545444865191835,0.3649885446260537,Open Monitoring
1867_BucharestTrout,1278672_TET,6,7,0.4285042113646341,0.296822342296489,0.6533787450072959,0.4143781802002568,0.4698281408738048,0.4310470152547005,0.4986526828070506,0.2556938352219705,0.7191388653263445,0.6445627493272502,0.4489305217312634,0.3690907871870632,Open Monitoring
1867_BucharestTrout,1278672_TET,7,7,0.3806375395215126,0.286772061793247,0.7195403172441294,0.379927084322203,0.467294606911454,0.4162573786440101,0.5611835408113237,0.2613817065417413,0.7153854273037796,0.7272593256461617,0.4340240743068483,0.4000784440053751,Open Monitoring
1867_BucharestTrout,1278672_TET,8,7,0.3372297674358843,0.2747319698071874,0.8383443130829183,0.3273735818779226,0.4320519035927613,0.3989947974235787,0.6083989363684837,0.258990290441987,0.7177860823105524,0.7792565329600496,0.4443073233156064,0.4700754592058963,Open Monitoring
1867_BucharestTrout,1278672_TET,9,7,0.3218531609906712,0.2656450582108371,0.907711339964896,0.3079755347435565,0.3780028626084548,0.3852938321727091,0.6161277624811553,0.2325492362347031,0.7187025028233426,0.7679033029596242,0.4898776901973533,0.5501924097277608,Open Monitoring
1867_BucharestTrout,1278672_TET,10,7,0.3234189103814113,0.259209436321059,0.9204505218812624,0.3004398288135589,0.3523786425737862,0.3563607646485164,0.6134262943900641,0.2190377050027679,0.71976728322897,0.7557426977375729,0.5132927552884884,0.5677210737918819,Open Monitoring
1867_BucharestTrout,1278672_TET,11,7,0.3367186995692521,0.2612702255321433,0.9164920485022252,0.2870650113243341,0.39566694353729,0.3371701409487354,0.6095598291074068,0.1985851374420639,0.7258595703726837,0.7335173183704838,0.493648366664502,0.5566661043988289,Open Monitoring
1867_BucharestTrout,1278672_TET,12,7,0.3653501945869314,0.2714301922489614,0.8580948223110921,0.2550602388294599,0.4352140028100991,0.3160497970224632,0.5711732070356067,0.1659576594250552,0.721855903827941,0.6858602049959932,0.4509517928861327,0.5148453789295241,Open Monitoring
1867_BucharestTrout,1278672_TET,13,7,0.375643130660388,0.2858009866394655,0.7656181238416399,0.2041718183306306,0.4411505633206464,0.2516322105809562,0.5684315516672159,0.1557306420282137,0.709120446763781,0.6921481879516326,0.4203107569545308,0.4326437381616458,Open Monitoring
1867_BucharestTrout,1278672_TET,14,7,0.341039022446376,0.3254142740196459,0.7302974521137088,0.192577826961529,0.4539548266368861,0.1671120642789787,0.5623888994191502,0.1757549977700077,0.6839775118698466,0.7105854891230173,0.3697386510615813,0.3218406909749767,Open Monitoring
1867_BucharestTrout,1278672_TET,15,3,0.249730089828009,0.41294834432709,0.6456350065774902,0.2174548100004963,0.4636542264134964,0.1426474602361895,0.544054426061059,0.215491651051206,0.5749318102442714,0.6634404510789483,0.3443863760778975,0.3435116303708319,Open Monitoring
1867_BucharestTrout,902619_TET,1,7,0.629095895301279,0.4368163057580454,0.3183224852878771,0.3530215890055076,0.4275205050216883,0.3366652834650775,0.3952480610158247,0.3623543977497516,0.3928458291168773,0.4824695597630968,0.4084521455371442,0.562676273484528,Loving Kindness
1867_BucharestTrout,902619_TET,2,7,0.6375907068931623,0.4281107306306819,0.3636585122429351,0.3563647724057553,0.413663172880522,0.3372291412765077,0.3797012035522198,0.3776461556779522,0.3932503442603786,0.5083744949156547,0.413984842248069,0.5581930121624937,Loving Kindness
1867_BucharestTrout,902619_TET,3,7,0.6222883870622204,0.4193004270292938,0.4009200631596791,0.3652675937950139,0.4030364429907825,0.3454448783370779,0.3947968252434378,0.3881613798715779,0.414658277631506,0.5302820118870175,0.4266936585913333,0.5541839050831787,Loving Kindness
1867_BucharestTrout,902619_TET,4,7,0.594189146954576,0.4143563029129453,0.435067261374196,0.3847068746394456,0.4037569598590366,0.3591125711252725,0.4219511801660094,0.3885024036693262,0.452729589011044,0.5511999180072381,0.4631762582835975,0.5598097204101486,Loving Kindness
1867_BucharestTrout,902619_TET,5,7,0.5441423290693964,0.3959832675369713,0.4677632088985228,0.3971634752956173,0.4121933157098311,0.3653905917598129,0.4425170687100901,0.3939144261975617,0.4858390097454167,0.6108074795296782,0.5204245963464321,0.536160182215516,Loving Kindness
1867_BucharestTrout,902619_TET,6,7,0.4737469277146222,0.3626011284665536,0.4919907970747466,0.3880004829126792,0.3843680333708858,0.3640540124524484,0.4728738596257099,0.4113124210401556,0.5167654530251724,0.6782040490155138,0.582870477283102,0.453605398464233,Loving Kindness
1867_BucharestTrout,902619_TET,7,7,0.4200508333078036,0.3246764733337368,0.5165496734287828,0.3929947866093477,0.2796308261123371,0.3593125608966532,0.4979582359225886,0.4979795395863058,0.5480595683109477,0.7536380488587017,0.6102564130586133,0.5213711703294661,Loving Kindness
1867_BucharestTrout,902619_TET,8,7,0.3879280345541192,0.2862850345412037,0.5395380728927871,0.4007394225920956,0.2832958332317598,0.349469938346906,0.5161371931102442,0.5554486351552467,0.5931351746632314,0.6907026638989187,0.5330076247012432,0.6227314549423156,Loving Kindness
1867_BucharestTrout,902619_TET,9,7,0.378514933037492,0.2312972045601329,0.5600515931795583,0.3757282657017078,0.366377952828978,0.3355231947196302,0.5403833601317994,0.5319440222182394,0.624620338417861,0.6189056562641687,0.4568656098392853,0.4589653408857695,Loving Kindness
1867_BucharestTrout,902619_TET,10,7,0.3838598278720279,0.1877245336697781,0.5860900577157907,0.4347988438139196,0.3474583038386746,0.3172467485687938,0.556969757632111,0.4634429430628199,0.6393105555749944,0.6845807247643753,0.528991328318473,0.5488511187650396,Loving Kindness
1867_BucharestTrout,902619_TET,11,7,0.4114008036596024,0.1720424305197876,0.6046738108466799,0.4944743143171876,0.2532337796913741,0.2778568000681649,0.578766401839917,0.4052807314657131,0.6588218346478536,0.771497211821873,0.5622915864383301,0.643897290606326,Loving Kindness
1867_BucharestTrout,902619_TET,12,7,0.4456667299048353,0.1566301157638678,0.6352062076744714,0.4639108234480206,0.2726394458510567,0.2330708146093489,0.6163655404056856,0.3380855776900224,0.6844435449346129,0.7775096782151644,0.497442970037164,0.4863329208685519,Loving Kindness
1867_BucharestTrout,902619_TET,13,7,0.4512028833458538,0.1542261893787091,0.6780043626094764,0.4273574310444847,0.3091670852070834,0.1918943647159887,0.6690158817836309,0.2716433342391848,0.7004347900822564,0.6791118050181179,0.4104521258551376,0.3883069329829623,Loving Kindness
1867_BucharestTrout,902619_TET,14,7,0.5077750320775055,0.1711537145067511,0.7333471496113837,0.4313908947737949,0.3087820816788962,0.174943105678611,0.7197465898026724,0.2345544300784201,0.7178479282388441,0.6781396746162667,0.3282286163096558,0.3455543281395837,Loving Kindness
1867_BucharestTrout,902619_TET,15,3,0.5709650522397042,0.1938576583300778,0.7695773071750892,0.4343425623624617,0.3221595533975305,0.1696459011188078,0.7565459874450413,0.2376719811114559,0.7305032445355953,0.6854168377600675,0.2773160527856275,0.3009735584581141,Loving Kindness
1867_BucharestTrout,902989_TET,1,7,0.5467874515159359,0.3472906740102656,0.3176958823019421,0.3252014081958989,0.4322258353613173,0.4195357426406845,0.558744606059033,0.3737697654127098,0.5954195720852011,0.5559844637781652,0.3685481148382718,0.4196099000237612,Breath
1867_BucharestTrout,902989_TET,2,7,0.5984566166151291,0.3472238915098792,0.3108060367599322,0.3369450852419113,0.4552529567075348,0.4152919714694305,0.6018769394594778,0.3966032795088597,0.6564413903647421,0.588652236572065,0.3711889642625054,0.3434894738639033,Breath
1867_BucharestTrout,902989_TET,3,7,0.6425742763488117,0.3443518327605941,0.3175384268686621,0.3490040884305893,0.4776656794725809,0.4224562097542446,0.6309226940455783,0.4041122850488034,0.671470748655333,0.6245550533406915,0.3766574829303533,0.3034572274434158,Breath
1867_BucharestTrout,902989_TET,4,7,0.6805819198029937,0.3368270074249985,0.3286546250181691,0.3579792319727475,0.5028896345286988,0.4274671113453583,0.6449604966333998,0.4078465405115468,0.6722557490987369,0.6594470930704429,0.3650940715483787,0.2732020175284568,Breath
1867_BucharestTrout,902989_TET,5,7,0.7183925481909903,0.3279899304847506,0.3302516832959809,0.354367836163948,0.5189625985636326,0.4351716469560594,0.6682669080856252,0.4055387226575767,0.6739959040328882,0.6870855789291659,0.3421316768103005,0.2513290340100153,Breath
1867_BucharestTrout,902989_TET,6,7,0.7424499026090868,0.3321902260114914,0.3459194463814876,0.3369747559769275,0.5268780476332672,0.4301718810382108,0.6801095499020969,0.4021649348349672,0.6735148493606297,0.6916699613978433,0.3242600354565155,0.2440941513332473,Breath
1867_BucharestTrout,902989_TET,7,7,0.7622852081723631,0.3220629951084305,0.3826922154570252,0.3506797869746152,0.5225381891909272,0.4122576614038929,0.6817972370227015,0.373619002568471,0.6802906486901854,0.7036290525764802,0.2995816457130544,0.2526273501590767,Breath
1867_BucharestTrout,902989_TET,8,7,0.773712442662649,0.2957138391114738,0.4204266982803641,0.4022048576373738,0.5059372075938134,0.3889523888685768,0.6891776771403114,0.3354687847129067,0.6860543051809189,0.7146583812706846,0.277244880585428,0.2443542609043772,Breath
1867_BucharestTrout,902989_TET,9,7,0.7780387661554541,0.2787200405830098,0.4504509281843772,0.4209816882028863,0.4841872839661008,0.3668051200969078,0.7040610893102023,0.2894197796689889,0.6893644573917692,0.7170151687497534,0.2519824751716754,0.2311432136493945,Breath
1867_BucharestTrout,902989_TET,10,7,0.7487934774388256,0.268096783233179,0.479429074141831,0.3791173542160605,0.461730880006478,0.3595132826235908,0.72563846803549,0.2513349855928934,0.6918585163901081,0.7239844235787849,0.2345088742808648,0.2186995470426884,Breath
1867_BucharestTrout,902989_TET,11,7,0.7467740370113696,0.2660182772531684,0.5068670492221308,0.3247682027999336,0.4228691058070885,0.3587207021621856,0.7417613813781837,0.2519082133582465,0.6923947985842016,0.7182872149983737,0.2144577746374837,0.2050767086768187,Breath
1867_BucharestTrout,902989_TET,12,7,0.7636849935148895,0.2659633762083077,0.5282837654498689,0.2856102442130048,0.375250774056509,0.3719494545204616,0.7311028764507421,0.2652980825871622,0.6874495683291529,0.7080319760546093,0.1946115287247647,0.1843073505114063,Breath
1867_BucharestTrout,902989_TET,13,7,0.7755614415064068,0.2604803321132589,0.5578117137853436,0.2455173783189379,0.3263793559663722,0.4068391403641634,0.7113344627792052,0.2822763943071014,0.67262727650745,0.6837360316699858,0.1772787012393817,0.1688567683768994,Breath
1867_BucharestTrout,902989_TET,14,7,0.7843502168838571,0.2602659242389057,0.5894504760558068,0.2079906485870856,0.2777362217758838,0.437350875756588,0.6772899562130495,0.2918503052269878,0.6394365772029944,0.6477641774401277,0.1678934503822386,0.1466690994503383,Breath
1867_BucharestTrout,902989_TET,15,3,0.7741570825208955,0.26435183816482,0.5936254425454824,0.1827404832201455,0.2442429540531095,0.461127807213804,0.6416357751855631,0.3295404498501387,0.6067789033703109,0.6011310471648761,0.1657611378151113,0.1416428086262792,Breath
1867_BucharestTrout,901164_TET,1,7,0.642221417048893,0.5699305852945895,0.262072697993311,0.45152950741116,0.5465555892142137,0.5385774284539944,0.5109073490945478,0.2946744003254847,0.4709664184260634,0.4990594495834003,0.4112921773369608,0.4428107949404661,Breath
1867_BucharestTrout,901164_TET,2,7,0.6409607055855135,0.5787127709508609,0.2757173039304119,0.4177017075338165,0.5579177856029515,0.5607244042332585,0.5109981596028021,0.2887343620824587,0.4671542668852959,0.492485597182859,0.4056314273424196,0.4607506962491518,Breath
1867_BucharestTrout,901164_TET,3,7,0.6223943714056153,0.5652010510833844,0.3008751187480135,0.4112138101435656,0.579798951828072,0.5769079933993935,0.5231449786135418,0.3078596429670125,0.4736931522459607,0.4797092198429469,0.4033068252942802,0.4927471084218476,Breath
1867_BucharestTrout,901164_TET,4,7,0.6117440145919301,0.5591071577806848,0.3258914045414833,0.4121130223849419,0.5985590606773296,0.5990512702655709,0.5328414038554314,0.3381235154224821,0.4806715533753377,0.4833798422166136,0.4008619256460909,0.5369537060004608,Breath
1867_BucharestTrout,901164_TET,5,7,0.6148191698134046,0.5663480722992841,0.3512588344617116,0.4065035974251801,0.6111808583711336,0.6312441564114503,0.5363627174102915,0.3712912579722635,0.4843994096904194,0.4946860708509452,0.395838303115136,0.5788109313767759,Breath
1867_BucharestTrout,901164_TET,6,7,0.6061722410899393,0.5692034035196646,0.3863718465576332,0.4107493894999658,0.6259022540441012,0.6711139627797309,0.525226467754088,0.4221224179297816,0.4766184174209023,0.5195255340136541,0.3915256671816369,0.6162318426314949,Breath
1867_BucharestTrout,901164_TET,7,7,0.6037309519755806,0.5866532663707665,0.4251091191601061,0.4106034193067738,0.6400808468594804,0.6978744935200222,0.4998197274976514,0.471261944392945,0.4392708200019851,0.5601214481157052,0.386189352230983,0.6455910997454369,Breath
1867_BucharestTrout,901164_TET,8,7,0.6238626381759769,0.6123760627110091,0.4563064076757662,0.3710720173739533,0.6622952122452548,0.7097521631651971,0.4396376711117709,0.5064860579419758,0.3797287865542031,0.6099590345729998,0.3858021511148681,0.6642057429037651,Breath
1867_BucharestTrout,901164_TET,9,7,0.649192933888269,0.6602298738979661,0.455137503507499,0.2910101998936939,0.6885958607826579,0.7250669206976211,0.3200379259838503,0.5065646207584533,0.3320963837818191,0.6545689223715447,0.3912813841668655,0.6759542952625744,Breath
1867_BucharestTrout,901164_TET,10,7,0.6686574270353624,0.6848604932889527,0.4060661600735953,0.2414283963435058,0.715347331621967,0.7335576356852732,0.2899307211626564,0.4998565759055072,0.3081821597416586,0.6763226373396308,0.4040220844109131,0.6782462613058451,Breath
1867_BucharestTrout,901164_TET,11,7,0.6569569523842588,0.7082854730170851,0.338983818404854,0.2503306625972993,0.7317683881256027,0.7152924626748876,0.3219554300080519,0.5170144334198443,0.2992697419739637,0.6530298511238863,0.4157620716251726,0.6743521387173864,Breath
1867_BucharestTrout,901164_TET,12,7,0.6319404250597442,0.7226888676100358,0.3366475134579366,0.2640378062556642,0.7543644373066142,0.6822324183704038,0.3390631353443408,0.5401745306409456,0.3154867149351023,0.5726261048065417,0.4242127903680068,0.6663687972994518,Breath
1867_BucharestTrout,901164_TET,13,7,0.5865819912253406,0.7233486917639025,0.3586623836456009,0.2769057789349537,0.770268407216328,0.6761655912558948,0.3227567054936486,0.5234666200303626,0.3584212055034295,0.4956469826857624,0.4352102395710074,0.6459251342400485,Breath
1867_BucharestTrout,901164_TET,14,7,0.5188770673028692,0.6967424702836683,0.3890842451594217,0.2667763308176095,0.7834734542868617,0.6471100127603397,0.2559517586652535,0.4628478806130415,0.453013556945944,0.4771228969215113,0.4495103527048472,0.6336989239400498,Breath
1867_BucharestTrout,901164_TET,15,3,0.4659163507732034,0.6722818117258184,0.3779074820729966,0.2525256052263822,0.7919464612427792,0.5563068436733816,0.2419241051916655,0.3869938843265658,0.534597714682231,0.4736888733111508,0.4559852037315057,0.6334935260720967,Breath
1867_BucharestTrout,901270_TET,1,7,0.5381601101416237,0.3934764778651867,0.3245834548133356,0.5227144480721609,0.5719415882947034,0.5619406384009016,0.3497442761547508,0.4424151557161677,0.6883888963874972,0.5785292270723811,0.1882111914743015,0.7258364931910642,Open Monitoring
1867_BucharestTrout,901270_TET,2,7,0.5285470988545129,0.4207918828591865,0.3611432344479708,0.5301785013934126,0.5664436799100125,0.5647968436448529,0.3959921485839627,0.444781289194657,0.6783046032074187,0.5562412870332952,0.1877189134789365,0.7378235871168805,Open Monitoring
1867_BucharestTrout,901270_TET,3,7,0.5251575787236329,0.441455323903531,0.3969489222641356,0.5580164220898178,0.556119684547658,0.5757656449061627,0.4354916980456345,0.4478173816500371,0.6721881555591528,0.560204038000291,0.189205899354506,0.7266678994109086,Open Monitoring
1867_BucharestTrout,901270_TET,4,7,0.5301195210935684,0.462395445318724,0.42299574312164,0.5993566424963589,0.5477538957407705,0.5779316101087859,0.4698152356013848,0.4433966415571948,0.6689722367053722,0.5797963780529953,0.1917914738498597,0.6988682245147817,Open Monitoring
1867_BucharestTrout,901270_TET,5,7,0.5354419349172365,0.4717309017371692,0.4459067309550509,0.6365656080994355,0.5380355923949575,0.5787737675770896,0.4944084993080677,0.441155400938002,0.6535048608166907,0.5917931419007861,0.2000535882588064,0.681596726735669,Open Monitoring
1867_BucharestTrout,901270_TET,6,7,0.5345800192599592,0.4816784962480507,0.4660765326250706,0.6703082924493456,0.5221517390347309,0.5876932240080904,0.5216783478261058,0.4397308665900752,0.6407496438954781,0.5980729493517345,0.2198986009961152,0.6597670693799934,Open Monitoring
1867_BucharestTrout,901270_TET,7,7,0.5286736963319588,0.4898747820048418,0.4803044723151876,0.7078384657817703,0.4797541059616949,0.5964718084609509,0.5564386837424169,0.433578737757438,0.6368767953329335,0.5964538866509634,0.2371965263580302,0.6256954565165597,Open Monitoring
1867_BucharestTrout,901270_TET,8,7,0.5293683308931526,0.4976279976276022,0.4901983204139999,0.6688712253212789,0.4381991570355624,0.5954810545696393,0.5968903325657661,0.4176710662438071,0.6367556791099319,0.5897443937410786,0.2520002553790433,0.5778867370221875,Open Monitoring
1867_BucharestTrout,901270_TET,9,7,0.53428978954407,0.5155705514433235,0.4966874987997435,0.6240730364537564,0.4102102356230058,0.5899647588926863,0.6201595249652108,0.3963383170952265,0.6210401940733289,0.5796159445359851,0.2617405164939924,0.5185605271532961,Open Monitoring
1867_BucharestTrout,901270_TET,10,7,0.5419011666292366,0.5307728726410199,0.5101369528023205,0.6084105811542011,0.4018142932362953,0.5856611842688941,0.602694744294956,0.3780213104293416,0.5729649567721173,0.5822862680706969,0.2648927967836081,0.4961316565488457,Open Monitoring
1867_BucharestTrout,901270_TET,11,7,0.5462356429397686,0.531995296698791,0.5432380391862491,0.5850177882862414,0.4058545287846816,0.5753309144742048,0.5500879836021186,0.3633784380714711,0.5287460114629905,0.5634688454895648,0.2565928166559824,0.514693995720998,Open Monitoring
1867_BucharestTrout,901270_TET,12,7,0.5499824823387068,0.5200911429060519,0.5503681358900911,0.5452762069342801,0.418332912459273,0.5588585399861475,0.4900457713110938,0.3578222990850211,0.4871238302556583,0.583756065637582,0.2514780152886274,0.5479466414166058,Open Monitoring
1867_BucharestTrout,901270_TET,13,7,0.5466183758322384,0.4938538146243765,0.50430522339637,0.4509434861726263,0.4238326952402702,0.5491794989720388,0.4322082796166843,0.3501284658019549,0.4498538705805849,0.6470572094407705,0.2466949335499462,0.5898527443981854,Open Monitoring
1867_BucharestTrout,901270_TET,14,7,0.5441689367559902,0.4620452720964111,0.5147892839095725,0.4124175494014149,0.4072202781912891,0.541596109598567,0.3995538752324897,0.3503103605540275,0.4223582526895938,0.7168106961439704,0.2258801516525346,0.6469486359048454,Open Monitoring
1867_BucharestTrout,901270_TET,15,3,0.5510501815352776,0.4310970270564427,0.5505003316614642,0.3907519824318162,0.3951746124457576,0.5219040083605858,0.3822287361916878,0.3946034817013783,0.4381678436344856,0.7431706811364918,0.2010702121423667,0.6875239593430678,Open Monitoring
1867_BucharestTrout,902877_TET,1,7,0.6505411158319335,0.4404338086736042,0.4793272047620109,0.3654245146099271,0.5045734139690893,0.5181519240789523,0.5825948686446625,0.2224511959667264,0.5798691432340234,0.5707190695758932,0.4108772605772104,0.55276651065395,Open Monitoring
1867_BucharestTrout,902877_TET,2,7,0.6302085833438128,0.4442083290302845,0.5371807260124758,0.3748390769139318,0.47492686757983,0.5041895601035047,0.6023715322812576,0.2200403874484666,0.6079714747319527,0.5697346117974116,0.3857637504004797,0.5694601092418565,Open Monitoring
1867_BucharestTrout,902877_TET,3,7,0.5997149298641632,0.4444327054924893,0.5781490851894387,0.3852528902757421,0.4577232140220741,0.4932141707276383,0.6211255902645737,0.2158740035965659,0.6379058897073592,0.5806422385420369,0.3630881932378674,0.5756934534463864,Open Monitoring
1867_BucharestTrout,902877_TET,4,7,0.5778890354778493,0.4360484595281025,0.6040190602103385,0.3900421514381273,0.4399975504732863,0.4768628796491151,0.6373938141839507,0.2128275566116301,0.6634106191461614,0.5884359491522921,0.3465683088239946,0.5810771873540956,Open Monitoring
1867_BucharestTrout,902877_TET,5,7,0.5569224466010086,0.4242769094091084,0.632112906399979,0.3858121268728395,0.4236628005496783,0.4577629273354356,0.6552710902255451,0.221012967788292,0.684667365012552,0.5953572231135572,0.3361549049977374,0.5920145475766174,Open Monitoring
1867_BucharestTrout,902877_TET,6,7,0.5448192484965749,0.4084131175464279,0.657872726490556,0.359956015798927,0.4017721938900381,0.4367535213770242,0.672434690418777,0.2239453259376634,0.6970318738658311,0.6141630323188682,0.3133504282433615,0.6010097639932904,Open Monitoring
